Year	Day	Time	Trapping_Period	Site_Name	Trap_ID	Tag_Number	Species	Sex	Age	Mass	Zygomatic_Width	Reproductive_Condition	Released	Notes
2015	230	08:00	PP3PS5	LX2-mesic predator exclosure	B05	Brun30	Brown Lemming	F	J	14	NA	UNK	No	
2015	230	08:00	PP3PS5	LX2-mesic predator exclosure	D05	236	Brown Lemming	M	J	18	15.78	NRP	Yes	
2015	230	08:00	PP3PS5	LX2-mesic predator exclosure	E05	143319192A	Brown Lemming	F	A	33	NA	PF	Yes	
2015	230	08:00	PP3PS5	LX2-mesic predator exclosure	F05	090	Brown Lemming	M	A	55	NA	AB	Yes	
2015	230	08:00	PP3PS5	LX2-mesic predator exclosure	J05	142473261A	Brown Lemming	M	J	27	NA	AB	Yes	
2015	230	08:00	PP3PS5	LX2-mesic predator exclosure	G07	044-142715356A	Brown Lemming	M	A	65	NA	AB	Yes	
2015	230	08:00	PP3PS5	LX2-mesic predator exclosure	F07	106	Brown Lemming	M	A	33	NA	SC	Yes	
2015	230	08:00	PP3PS5	LX2-mesic predator exclosure	E07	143676230A	Brown Lemming	F	A	29	NA	PF	Yes	
2015	230	08:00	PP3PS5	LX2-mesic predator exclosure	C07	284	Brown Lemming	M	J	25	NA	NRP	Yes	
2015	230	08:00	PP3PS5	LX2-mesic predator exclosure	G09	278	Brown Lemming	F	J	24	16.29	NRP	Yes	
2015	230	08:00	PP3PS5	LX2-mesic predator exclosure	E03	292	Brown Lemming	F	J	22	16.07	NRP	Yes	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	J05	142473261A	Brown Lemming	M	A	41	NA	AB	Yes	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	I07	239	Brown Lemming	F	A	34	NA	NRP	Yes	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	H07	044-142715356A	Brown Lemming	M	A	66	NA	SC	Yes	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	C07	266	Brown Lemming	M	J	24	NA	NRP	Yes	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	A09	143965614A	Brown Lemming	F	A	53	20.09	PF	Yes	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	G02	188	Brown Lemming	F	A	35	17.52	NRP	Yes	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	A02	144566644A	Brown Lemming	M	J	28	NA	AB	Yes	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	G03	045-033-143324637A	Brown Lemming	F	A	59	NA	PF	Yes	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	A08	143919311A	Brown Lemming	M	A	48	NA	SC	Yes	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	B03	253	Brown Lemming	M	A	39	NA	SC	Yes	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	E03	009-143316520A	Brown Lemming	F	A	50	NA	PF	Yes	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	J02	090	Brown Lemming	M	A	54	NA	SC	Yes	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	AA03	219	Brown Lemming	M	J	20	NA	NRP	Yes	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	B05	177	Brown Lemming	F	J	23	NA	NRP	No	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	AA06	161	Brown Lemming	M	A	50	NA	SC	Yes	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	B08	157	Brown Lemming	M	J	23	17.24	NRP	Yes	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	D08	Brun37	Brown Lemming	M	J	22	16.05	NRP	No	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	E08	143676230A	Brown Lemming	F	A	30	NA	NRP	Yes	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	I08	105	Brown Lemming	M	A	47	NA	SC	Yes	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	AA04	270	Brown Lemming	M	A	36	NA	SC	Yes	
2015	230	20:00	PP3PS6	LX2-mesic predator exclosure	AA02	181	Brown Lemming	F	A	39	NA	LA	Yes	
2016	167	08:00	PP1PS1	LG1-wetland	D12	152240451A	Brown Lemming	M	J	17	NA	NRP	Yes	
2016	167	08:00	PP1PS1	LG1-wetland	G11	152241191A	Brown Lemming	F	A	42	NA	PF	Yes	
2016	167	08:00	PP1PS1	LG1-wetland	I10	1175	Collared Lemming	F	A	63	NA	LA	Yes	
2016	167	20:00	PP1PS2	LG1-wetland	C10	1125	Collared Lemming	M	A	49	NA	AB	Yes	
2016	167	20:00	PP1PS2	LG1-wetland	D12	152240451A	Brown Lemming	M	J	19	NA	NRP	Yes	
2016	167	20:00	PP1PS2	LG1-wetland	H11	152241191A	Brown Lemming	F	A	48	NA	PF	Yes	
2016	167	20:00	PP1PS2	LG1-wetland	I12	1124	Collared Lemming	M	J	33	NA	SC	No	
2016	167	20:00	PP1PS2	LG1-wetland	K11	152248562A	Collared Lemming	F	J	28	NA	NRP	Yes	
2016	168	08:00	PP1PS3	LG1-wetland	AA05	1123	Collared Lemming	M	A	61	NA	AB	Yes	
2016	168	08:00	PP1PS3	LG1-wetland	B08	1024	Collared Lemming	M	A	44	NA	SC	Yes	
2016	168	08:00	PP1PS3	LG1-wetland	C11	152248792A	Brown Lemming	F	J	26	NA	NRP	Yes	
2016	168	08:00	PP1PS3	LG1-wetland	C12	1050	Collared Lemming	M	J	30	NA	AB	Yes	
2016	168	08:00	PP1PS3	LG1-wetland	D12	152240451A	Brown Lemming	M	J	18	NA	NRP	Yes	
2016	168	08:00	PP1PS3	LG1-wetland	E10	152252332A	Brown Lemming	F	A	37	NA	PF	Yes	
2016	168	08:00	PP1PS3	LG1-wetland	G11	152251640A	Collared Lemming	M	J	37	NA	SC	Yes	
2016	168	08:00	PP1PS3	LG1-wetland	H11	152241191A	Brown Lemming	F	A	41	NA	NRP	Yes	
2016	168	20:00	PP1PS4	LG1-wetland	A08	1125	Collared Lemming	M	A	50	NA	SC	Yes	
2016	168	20:00	PP1PS4	LG1-wetland	B08	1024	Collared Lemming	M	J	39	NA	AB	Yes	
2016	168	20:00	PP1PS4	LG1-wetland	B09	1123	Collared Lemming	M	A	66	NA	AB	Yes	
2016	168	20:00	PP1PS4	LG1-wetland	D04	1174	Collared Lemming	M	A	54	NA	SC	Yes	
2016	168	20:00	PP1PS4	LG1-wetland	D12	152248792A	Brown Lemming	F	J	27	NA	PF	Yes	
2016	168	20:00	PP1PS4	LG1-wetland	F08	1199	Collared Lemming	F	J	22	NA	NRP	Yes	
2016	168	20:00	PP1PS4	LG1-wetland	F09	1200	Collared Lemming	F	J	37	NA	NRP	Yes	
2016	168	20:00	PP1PS4	LG1-wetland	H12	152241191A	Brown Lemming	F	A	39	NA	PF	Yes	
2016	169	08:00	PP1PS5	LG1-wetland	AA06	1123	Collared Lemming	M	A	59	NA	SC	Yes	
2016	169	08:00	PP1PS5	LG1-wetland	AA07	1125	Collared Lemming	M	A	50	NA	SC	Yes	
2016	169	08:00	PP1PS5	LG1-wetland	B08	1024	Collared Lemming	M	J	33	NA	SC	Yes	
2016	169	08:00	PP1PS5	LG1-wetland	C02	152243400A	Brown Lemming	M	A	35	NA	PF	Yes	
2016	169	08:00	PP1PS5	LG1-wetland	C11	152252332A	Brown Lemming	F	A	42	NA	SC	Yes	
2016	169	08:00	PP1PS5	LG1-wetland	D09	1199	Collared Lemming	F	J	20	NA	NRP	Yes	
2016	169	08:00	PP1PS5	LG1-wetland	D12	152248792A	Brown Lemming	F	J	29	NA	PF	Yes	
2016	169	08:00	PP1PS5	LG1-wetland	F12	152240703A	Brown Lemming	F	A	72	NA	SC	Yes	
2016	169	08:00	PP1PS5	LG1-wetland	G05	VAR_DEAD_01	Collared Lemming	F	J	33	NA	PF	No	
2016	169	08:00	PP1PS5	LG1-wetland	G10	1175	Collared Lemming	F	A	62	NA	LA	Yes	
2016	169	08:00	PP1PS5	LG1-wetland	H04	1174	Collared Lemming	M	A	52	NA	SC	Yes	
2016	169	08:00	PP1PS5	LG1-wetland	H12	152241191A	Brown Lemming	F	A	33	NA	PF	Yes	
2016	169	08:00	PP1PS5	LG1-wetland	J08	1100	Collared Lemming	M	A	47	NA	SC	Yes	
2016	169	20:00	PP1PS6	LG1-wetland	A02	1048	Collared Lemming	M	J	34	NA	AB	Yes	
2016	169	20:00	PP1PS6	LG1-wetland	A09	1024	Collared Lemming	M	A	57	NA	SC	Yes	
2016	169	20:00	PP1PS6	LG1-wetland	A12	1193	Collared Lemming	M	J	35	NA	SC	Yes	
2016	169	20:00	PP1PS6	LG1-wetland	AA05	1123	Collared Lemming	M	A	65	NA	SC	Yes	
2016	169	20:00	PP1PS6	LG1-wetland	AA10	1198	Collared Lemming	M	J	35	NA	SC	Yes	
2016	169	20:00	PP1PS6	LG1-wetland	B09	1050	Collared Lemming	M	J	31	NA	NRP	Yes	
2016	169	20:00	PP1PS6	LG1-wetland	C06	1075	Collared Lemming	M	A	78	NA	SC	Yes	
2016	169	20:00	PP1PS6	LG1-wetland	D07	1200	Collared Lemming	F	A	45	NA	PF	Yes	
2016	169	20:00	PP1PS6	LG1-wetland	D09	1199	Collared Lemming	F	J	23	NA	PF	Yes	
2016	169	20:00	PP1PS6	LG1-wetland	D12	152240451A	Brown Lemming	M	J	23	NA	NRP	Yes	
2016	169	20:00	PP1PS6	LG1-wetland	E03	152243400A	Brown Lemming	M	A	39	NA	PF	Yes	
2016	169	20:00	PP1PS6	LG1-wetland	E09	152251640A	Collared Lemming	M	J	36	NA	SC	Yes	
2016	169	20:00	PP1PS6	LG1-wetland	F12	152252332A	Brown Lemming	F	A	39	NA	SC	Yes	
2016	169	20:00	PP1PS6	LG1-wetland	H11	152241191A	Brown Lemming	F	A	42	NA	PF	Yes	
2016	169	20:00	PP1PS6	LG1-wetland	H12	152240703A	Brown Lemming	F	A	63	NA	PRG	Yes	
2016	169	20:00	PP1PS6	LG1-wetland	K07	152243314A	Brown Lemming	F	A	36	NA	PF	Yes	
2016	192	08:00	PP2PS1	LG1-wetland	A07	152240221A	Collared Lemming	F	A	58	NA	NRP	Yes	
2016	192	08:00	PP2PS1	LG1-wetland	C06	1174	Collared Lemming	M	A	58	NA	SC	Yes	
2016	192	08:00	PP2PS1	LG1-wetland	D02	152243400A	Brown Lemming	M	A	52	NA	PF	Yes	
2016	192	08:00	PP2PS1	LG1-wetland	D03	152242455A	Brown Lemming	M	A	68	NA	AB	Yes	
2016	192	08:00	PP2PS1	LG1-wetland	E03	152252332A	Brown Lemming	F	A	60	NA	SC	Yes	
2016	192	08:00	PP2PS1	LG1-wetland	F12	152240703A	Brown Lemming	F	A	63	NA	SC	Yes	
2016	192	08:00	PP2PS1	LG1-wetland	H09	152254224A	Brown Lemming	M	A	38	NA	AB	Yes	
2016	192	08:00	PP2PS1	LG1-wetland	J04	152243314A	Brown Lemming	F	A	50	NA	LA	Yes	
2016	192	20:00	PP2PS2	LG1-wetland	A07	152240221A	Collared Lemming	F	A	53	NA	NRP	Yes	
2016	192	20:00	PP2PS2	LG1-wetland	B02	152240401A	Brown Lemming	M	A	55	NA	SC	Yes	
2016	192	20:00	PP2PS2	LG1-wetland	B06	1123	Collared Lemming	M	A	63	NA	AB	Yes	
2016	192	20:00	PP2PS2	LG1-wetland	D02	152242455A	Brown Lemming	M	A	65	NA	SC	Yes	
2016	192	20:00	PP2PS2	LG1-wetland	D11	1021	Collared Lemming	M	A	52	NA	AB	Yes	
2016	192	20:00	PP2PS2	LG1-wetland	E03	152252332A	Brown Lemming	F	A	62	NA	SC	Yes	
2016	192	20:00	PP2PS2	LG1-wetland	E05	1225	Collared Lemming	F	A	61	NA	LA	Yes	
2016	192	20:00	PP2PS2	LG1-wetland	G05	1174	Collared Lemming	M	A	57	NA	AB	Yes	
2016	192	20:00	PP2PS2	LG1-wetland	H09	152254224A	Brown Lemming	M	A	39	NA	AB	Yes	
2016	192	20:00	PP2PS2	LG1-wetland	J05	152243314A	Brown Lemming	F	A	52	NA	PF	Yes	
2016	193	08:00	PP2PS3	LG1-wetland	A03	152240401A	Brown Lemming	M	A	49	NA	SC	Yes	
2016	193	08:00	PP2PS3	LG1-wetland	AA06	1325	Collared Lemming	F	A	61	NA	LA	Yes	
2016	193	08:00	PP2PS3	LG1-wetland	B02	152252332A	Brown Lemming	F	A	60	NA	SC	Yes	
2016	193	08:00	PP2PS3	LG1-wetland	B06	152240221A	Collared Lemming	F	A	54	NA	NRP	Yes	
2016	193	08:00	PP2PS3	LG1-wetland	D02	152242455A	Brown Lemming	M	A	72	NA	AB	Yes	
2016	193	08:00	PP2PS3	LG1-wetland	D03	152243400A	Brown Lemming	M	A	53	NA	PF	Yes	
2016	193	08:00	PP2PS3	LG1-wetland	E12	1020	Collared Lemming	F	J	32	NA	NRP	Yes	
2016	193	08:00	PP2PS3	LG1-wetland	G05	1174	Collared Lemming	M	A	65	NA	SC	Yes	
2016	193	08:00	PP2PS3	LG1-wetland	H09	152254224A	Brown Lemming	M	A	37	NA	AB	Yes	
2016	193	08:00	PP2PS3	LG1-wetland	K07	152243314A	Brown Lemming	F	A	51	NA	PF	Yes	
2016	193	20:00	PP2PS4	LG1-wetland	A02	152240401A	Brown Lemming	M	A	50	NA	AB	Yes	
2016	193	20:00	PP2PS4	LG1-wetland	A07	152240221A	Collared Lemming	F	A	60	NA	NRP	Yes	
2016	193	20:00	PP2PS4	LG1-wetland	A10	1123	Collared Lemming	M	A	66	NA	AB	Yes	
2016	193	20:00	PP2PS4	LG1-wetland	C03	152252332A	Brown Lemming	F	A	61	NA	SC	Yes	
2016	193	20:00	PP2PS4	LG1-wetland	D07	1174	Collared Lemming	M	A	59	NA	AB	Yes	
2016	193	20:00	PP2PS4	LG1-wetland	E03	152243400A	Brown Lemming	M	A	55	NA	PF	Yes	
2016	193	20:00	PP2PS4	LG1-wetland	G11	152240703A	Brown Lemming	F	A	56	NA	AB	Yes	
2016	193	20:00	PP2PS4	LG1-wetland	H09	152254224A	Brown Lemming	M	A	35	NA	AB	Yes	
2016	193	20:00	PP2PS4	LG1-wetland	I05	152242455A	Brown Lemming	M	A	70	NA	AB	Yes	
2016	194	08:00	PP2PS5	LG1-wetland	A06	152240221A	Collared Lemming	F	A	56	NA	NRP	Yes	
2016	194	08:00	PP2PS5	LG1-wetland	AA01	152240401A	Brown Lemming	M	A	52	NA	AB	Yes	
2016	194	08:00	PP2PS5	LG1-wetland	D02	152252332A	Brown Lemming	F	A	59	NA	SC	Yes	
2016	194	08:00	PP2PS5	LG1-wetland	E02	152243400A	Brown Lemming	M	A	50	NA	NRP	Yes	
2016	194	08:00	PP2PS5	LG1-wetland	E05	1225	Collared Lemming	F	A	51	NA	PF	Yes	
2016	194	08:00	PP2PS5	LG1-wetland	F06	152242571A	Brown Lemming	U	A	40	NA	UNK	Yes	
2016	194	08:00	PP2PS5	LG1-wetland	F07	1174	Collared Lemming	M	A	57	NA	SC	Yes	
2016	194	08:00	PP2PS5	LG1-wetland	H09	152254224A	Brown Lemming	M	A	36	NA	AB	Yes	
2016	194	08:00	PP2PS5	LG1-wetland	J04	152242455A	Brown Lemming	M	A	63	NA	AB	Yes	
2016	194	20:00	PP2PS6	LG1-wetland	A06	152240221A	Collared Lemming	F	A	55	NA	NRP	Yes	
2016	194	20:00	PP2PS6	LG1-wetland	B01	152240401A	Brown Lemming	M	A	57	NA	AB	Yes	
2016	194	20:00	PP2PS6	LG1-wetland	E02	152245237A	Brown Lemming	M	J	15	NA	NRP	Yes	
2016	194	20:00	PP2PS6	LG1-wetland	E03	152253724A	Brown Lemming	M	A	55	NA	AB	Yes	
2016	194	20:00	PP2PS6	LG1-wetland	F03	152239415A	Brown Lemming	M	A	63	NA	SC	Yes	
2016	194	20:00	PP2PS6	LG1-wetland	F07	1174	Collared Lemming	M	A	56	NA	SC	Yes	
2016	194	20:00	PP2PS6	LG1-wetland	G12	152240703A	Brown Lemming	F	A	53	NA	SC	Yes	
2016	194	20:00	PP2PS6	LG1-wetland	H09	152254224A	Brown Lemming	M	A	32	NA	AB	Yes	
2016	194	20:00	PP2PS6	LG1-wetland	I10	152252210A	Brown Lemming	M	A	43	NA	SC	Yes	
2016	194	20:00	PP2PS6	LG1-wetland	J04	152242455A	Brown Lemming	M	A	63	NA	SC	Yes	
2016	194	20:00	PP2PS6	LG1-wetland	K09	152245530A	Brown Lemming	M	A	55	NA	SC	Yes	
2016	223	08:00	PP3PS1	LG1-wetland	A07	152240221A	Collared Lemming	F	A	62	NA	NRP	Yes	
2016	223	08:00	PP3PS1	LG1-wetland	AA01	900	Brown Lemming	M	A	55	NA	SC	Yes	
2016	223	08:00	PP3PS1	LG1-wetland	B06	152254224A	Brown Lemming	M	A	41	NA	SC	Yes	
2016	223	08:00	PP3PS1	LG1-wetland	H04	899	Brown Lemming	M	J	29	NA	NRP	Yes	
2016	223	20:00	PP3PS2	LG1-wetland	A07	898	Collared Lemming	F	J	15	NA	NRP	Yes	
2016	223	20:00	PP3PS2	LG1-wetland	AA06	152254224A	Brown Lemming	M	A	42	NA	AB	Yes	
2016	223	20:00	PP3PS2	LG1-wetland	AA07	1399	Collared Lemming	F	J	31	NA	NRP	Yes	
2016	223	20:00	PP3PS2	LG1-wetland	D09	1324	Collared Lemming	M	J	28	NA	NRP	Yes	
2016	223	20:00	PP3PS2	LG1-wetland	E05	895	Brown Lemming	M	A	42	NA	SC	Yes	
2016	223	20:00	PP3PS2	LG1-wetland	H04	899	Brown Lemming	M	J	29	NA	NRP	Yes	
2016	223	20:00	PP3PS2	LG1-wetland	H11	1322	Brown Lemming	F	J	25	NA	NRP	Yes	
2016	224	08:00	PP3PS3	LG1-wetland	A04	1375	Collared Lemming	F	J	22	NA	NRP	Yes	
2016	224	08:00	PP3PS3	LG1-wetland	A07	152240221A	Collared Lemming	F	A	58	NA	NRP	Yes	
2016	224	08:00	PP3PS3	LG1-wetland	AA06	152254224A	Brown Lemming	M	A	40	NA	SC	Yes	
2016	224	08:00	PP3PS3	LG1-wetland	H04	899	Brown Lemming	M	J	28	NA	NRP	Yes	
2016	224	20:00	PP3PS4	LG1-wetland	A07	898	Collared Lemming	F	J	13	NA	NRP	Yes	
2016	224	20:00	PP3PS4	LG1-wetland	AA01	900	Brown Lemming	M	A	59	NA	AB	Yes	
2016	224	20:00	PP3PS4	LG1-wetland	AA06	152254224A	Brown Lemming	M	A	37	NA	AB	Yes	
2016	224	20:00	PP3PS4	LG1-wetland	B09	1324	Collared Lemming	M	J	25	NA	NRP	Yes	
2016	224	20:00	PP3PS4	LG1-wetland	F03	1305	Brown Lemming	M	A	51	NA	AB	Yes	
2016	224	20:00	PP3PS4	LG1-wetland	G05	1018	Collared Lemming	M	A	51	NA	PRG	Yes	
2016	224	20:00	PP3PS4	LG1-wetland	H04	899	Brown Lemming	M	J	28	NA	NRP	Yes	
2016	224	20:00	PP3PS4	LG1-wetland	H11	1322	Brown Lemming	F	J	27	NA	NRP	Yes	
2016	224	20:00	PP3PS4	LG1-wetland	I09	894	Collared Lemming	F	J	33	NA	NRP	Yes	
2016	225	08:00	PP3PS5	LG1-wetland	A07	152240221A	Collared Lemming	F	A	51	NA	PF	Yes	
2016	225	08:00	PP3PS5	LG1-wetland	AA04	1301	Collared Lemming	M	J	20	NA	NRP	Yes	
2016	225	08:00	PP3PS5	LG1-wetland	AA06	152254224A	Brown Lemming	M	A	39	NA	SC	Yes	
2016	225	08:00	PP3PS5	LG1-wetland	E02	1305	Brown Lemming	M	A	49	NA	AB	Yes	
2016	225	08:00	PP3PS5	LG1-wetland	G05	1018	Collared Lemming	M	A	52	NA	PRG	Yes	
2016	225	08:00	PP3PS5	LG1-wetland	H04	899	Brown Lemming	M	J	28	NA	NRP	Yes	
2016	225	08:00	PP3PS5	LG1-wetland	H11	1322	Brown Lemming	F	J	26	NA	NRP	Yes	
2016	225	20:00	PP3PS6	LG1-wetland	A02	893	Collared Lemming	F	J	24	NA	NRP	Yes	
2016	225	20:00	PP3PS6	LG1-wetland	A07	152240221A	Collared Lemming	F	A	60	NA	NRP	Yes	
2016	225	20:00	PP3PS6	LG1-wetland	AA01	900	Brown Lemming	M	A	60	NA	SC	Yes	
2016	225	20:00	PP3PS6	LG1-wetland	AA06	152254224A	Brown Lemming	M	A	40	NA	SC	Yes	
2016	225	20:00	PP3PS6	LG1-wetland	AA07	1399	Collared Lemming	F	J	28	NA	NRP	Yes	
2016	225	20:00	PP3PS6	LG1-wetland	E02	1305	Brown Lemming	M	A	48	NA	AB	Yes	
2016	225	20:00	PP3PS6	LG1-wetland	G05	1018	Collared Lemming	M	A	46	NA	NRP	Yes	
2016	225	20:00	PP3PS6	LG1-wetland	H04	899	Brown Lemming	M	J	29	NA	NRP	Yes	
2016	225	20:00	PP3PS6	LG1-wetland	H11	1322	Brown Lemming	F	J	26	NA	NRP	Yes	
2016	171	08:00	PP1PS1	LG2-mesic	A07	152239652A	Brown Lemming	M	J	26	NA	SC	Yes	
2016	171	08:00	PP1PS1	LG2-mesic	C09	BR_DEAD_01	Brown Lemming	M	A	62	NA	AB	No	
2016	171	08:00	PP1PS1	LG2-mesic	G09	152249491A	Brown Lemming	F	J	24	NA	NRP	Yes	
2016	171	08:00	PP1PS1	LG2-mesic	H11	152249612A	Brown Lemming	M	J	23	NA	AB	Yes	
2016	171	08:00	PP1PS1	LG2-mesic	J07	152239140A	Brown Lemming	F	A	48	NA	PF	Yes	
2016	171	08:00	PP1PS1	LG2-mesic	J08	152245227A	Collared Lemming	F	A	51	NA	PRG	Yes	
2016	171	08:00	PP1PS1	LG2-mesic	K08	152242690A	Brown Lemming	M	A	47	NA	SC	Yes	
2016	171	20:00	PP1PS2	LG2-mesic	C09	152254317A	Brown Lemming	F	A	55	NA	LA	Yes	
2016	171	20:00	PP1PS2	LG2-mesic	D11	152248371A	Brown Lemming	F	J	18	NA	NRP	Yes	
2016	171	20:00	PP1PS2	LG2-mesic	F02	152243077A	Brown Lemming	F	J	26	NA	NRP	Yes	
2016	171	20:00	PP1PS2	LG2-mesic	H05	152240424A	Brown Lemming	M	A	64	NA	SC	Yes	
2016	171	20:00	PP1PS2	LG2-mesic	H08	152240052A	Brown Lemming	M	A	68	NA	SC	Yes	
2016	171	20:00	PP1PS2	LG2-mesic	H11	152249612A	Brown Lemming	M	J	28	NA	AB	Yes	
2016	171	20:00	PP1PS2	LG2-mesic	J09	1194	Collared Lemming	F	J	33	NA	NRP	Yes	
2016	171	20:00	PP1PS2	LG2-mesic	K07	152239140A	Brown Lemming	F	A	47	NA	PF	Yes	
2016	172	08:00	PP1PS3	LG2-mesic	A07	152245290A	Brown Lemming	F	A	32	NA	NRP	Yes	
2016	172	08:00	PP1PS3	LG2-mesic	A12	152239525A	Brown Lemming	M	J	27	NA	AB	Yes	
2016	172	08:00	PP1PS3	LG2-mesic	B06	1189	Collared Lemming	M	A	41	NA	AB	Yes	
2016	172	08:00	PP1PS3	LG2-mesic	C05	152265663A	Brown Lemming	M	A	38	NA	SC	Yes	
2016	172	08:00	PP1PS3	LG2-mesic	D11	152248371A	Brown Lemming	F	J	19	NA	NRP	Yes	
2016	172	08:00	PP1PS3	LG2-mesic	F02	152241650A	Brown Lemming	M	A	56	NA	AB	Yes	
2016	172	08:00	PP1PS3	LG2-mesic	F05	BR_DEAD_02	Brown Lemming	U	J	24	NA	UNK	No	
2016	172	08:00	PP1PS3	LG2-mesic	G09	152240052A	Brown Lemming	M	A	65	NA	SC	Yes	
2016	172	08:00	PP1PS3	LG2-mesic	H04	152266001A	Brown Lemming	F	J	21	NA	NRP	Yes	
2016	172	08:00	PP1PS3	LG2-mesic	H05	152240424A	Brown Lemming	M	A	81	NA	SC	Yes	
2016	172	08:00	PP1PS3	LG2-mesic	H08	137538361A	Brown Lemming	F	A	69	NA	LA	Yes	RECAP 2015
2016	172	08:00	PP1PS3	LG2-mesic	H11	152249612A	Brown Lemming	M	J	26	NA	SC	Yes	
2016	172	08:00	PP1PS3	LG2-mesic	I07	152242690A	Brown Lemming	M	A	44	NA	SC	Yes	
2016	172	08:00	PP1PS3	LG2-mesic	J08	152245227A	Collared Lemming	F	A	56	NA	LA	Yes	
2016	172	08:00	PP1PS3	LG2-mesic	K09	1047	Collared Lemming	F	J	37	NA	NRP	Yes	
2016	172	08:00	PP1PS3	LG2-mesic	L02	1196	Collared Lemming	M	A	41	NA	SC	Yes	ECHAPPE DURANT MANIPULATION
2016	172	08:00	PP1PS3	LG2-mesic	L12	152240070A	Brown Lemming	F	J	26	NA	PF	Yes	
2016	172	20:00	PP1PS4	LG2-mesic	A07	152245290A	Brown Lemming	F	A	34	NA	NRP	Yes	
2016	172	20:00	PP1PS4	LG2-mesic	D11	152242532A	Brown Lemming	M	A	60	NA	SC	Yes	
2016	172	20:00	PP1PS4	LG2-mesic	G09	152249491A	Brown Lemming	F	J	27	NA	NRP	Yes	
2016	172	20:00	PP1PS4	LG2-mesic	H04	152241650A	Brown Lemming	M	A	79	NA	SC	Yes	
2016	172	20:00	PP1PS4	LG2-mesic	H05	152244037A	Brown Lemming	F	J	21	NA	NRP	Yes	
2016	172	20:00	PP1PS4	LG2-mesic	H08	152240052A	Brown Lemming	M	A	61	NA	SC	Yes	
2016	172	20:00	PP1PS4	LG2-mesic	H11	152249612A	Brown Lemming	M	J	26	NA	SC	Yes	
2016	172	20:00	PP1PS4	LG2-mesic	I07	152262441A	Brown Lemming	M	A	37	NA	SC	Yes	
2016	172	20:00	PP1PS4	LG2-mesic	I09	152245227A	Collared Lemming	F	A	57	NA	PF	Yes	
2016	172	20:00	PP1PS4	LG2-mesic	J07	152240424A	Brown Lemming	M	A	76	NA	SC	Yes	
2016	172	20:00	PP1PS4	LG2-mesic	J08	152249467A	Brown Lemming	M	A	51	NA	SC	Yes	
2016	172	20:00	PP1PS4	LG2-mesic	L02	1196	Collared Lemming	M	A	41	NA	SC	Yes	
2016	172	20:00	PP1PS4	LG2-mesic	L06	152252417A	Brown Lemming	F	J	27	NA	NRP	Yes	
2016	172	20:00	PP1PS4	LG2-mesic	L12	152243562A	Brown Lemming	M	A	51	NA	SC	Yes	
2016	173	08:00	PP1PS5	LG2-mesic	A07	152245290A	Brown Lemming	F	A	35	NA	PRG	Yes	
2016	173	08:00	PP1PS5	LG2-mesic	A12	152239525A	Brown Lemming	M	J	28	NA	AB	Yes	
2016	173	08:00	PP1PS5	LG2-mesic	B12	152250201A	Brown Lemming	M	A	41	NA	SC	Yes	
2016	173	08:00	PP1PS5	LG2-mesic	D11	152248371A	Brown Lemming	F	J	23	NA	NRP	Yes	
2016	173	08:00	PP1PS5	LG2-mesic	D12	1197	Collared Lemming	F	J	35	NA	NRP	Yes	
2016	173	08:00	PP1PS5	LG2-mesic	G09	152249491A	Brown Lemming	F	A	29	NA	NRP	Yes	
2016	173	08:00	PP1PS5	LG2-mesic	H04	152241650A	Brown Lemming	M	A	62	NA	SC	Yes	
2016	173	08:00	PP1PS5	LG2-mesic	H05	152242690A	Brown Lemming	M	A	51	NA	AB	Yes	
2016	173	08:00	PP1PS5	LG2-mesic	H08	137538361A	Brown Lemming	F	A	76	NA	LA	Yes	RECAP 2015
2016	173	08:00	PP1PS5	LG2-mesic	H11	152249612A	Brown Lemming	M	J	26	NA	AB	Yes	
2016	173	08:00	PP1PS5	LG2-mesic	I06	152262441A	Brown Lemming	M	A	37	NA	AB	Yes	
2016	173	08:00	PP1PS5	LG2-mesic	J08	152245227A	Collared Lemming	F	A	56	NA	LA	Yes	
2016	173	08:00	PP1PS5	LG2-mesic	J12	152245564A	Brown Lemming	F	J	21	NA	NRP	Yes	
2016	173	08:00	PP1PS5	LG2-mesic	K07	152240424A	Brown Lemming	M	A	64	NA	SC	Yes	
